id,name,main_artist,key,mode,time_signature,duration_ms_x,danceability,loudness,energy,instrumentalness,liveness,valence,speechiness,tempo,popularity,youtube_views,last_fm_playcount,last_fm_listeners
3suMOP7JMczLd0b9ByLh7q,Lahouiouia,Khaled,10,0,4,317033,0.562,-7.263,0.651,5.93e-06,0.0939,0.835,0.222,172.843,4,1047,13,13
4SI8aKlT3ICH2YcYEhEyQ6,Darja darja,Cheb Bilal,10,0,3,350449,0.779,-18.959,0.303,0.00087,0.0649,0.966,0.0653,154.088,4,7559548,1164,655
65PAhMQnl6AppZ83cETewW,أيت نُغريب,Cheb Hasni,0,0,4,323160,0.565,-8.554,0.82,3.02e-05,0.0574,0.896,0.0369,172.222,4,20616643,2,1
0xtrflyNTkMAXRNaRl9E7I,Shab el baroud,Cheb Mami,1,1,4,398973,0.365,-13.502,0.813,0.0755,0.0975,0.648,0.0501,132.792,4,31799,0,0
4xMRghM79aPHqtRj2BQIPX,Gaa pareil,Kader Japonais,11,0,4,255066,0.729,-8.123,0.81,0.00013,0.0868,0.77,0.0346,112.029,4,30395,27,3
0Vtk1QyO1EkpnFQIslCmUe,بكات عينى,Cheb Hasni,5,0,3,364715,0.794,-11.232,0.557,8.14e-06,0.15,0.89,0.0321,117.623,4,399915,0,0
6UdYEJwpbsxMi9QZbz8nbE,Rani Ghadi Le Sahra,Khaled,8,1,5,339840,0.425,-8.84,0.583,0.00033,0.0657,0.914,0.0859,128.815,4,12252,17,8
2OyVD9AHj9eCg65lPsh8jQ,Je m'en fous,Cheb Bilal,7,1,4,365106,0.772,-8.168,0.722,0.0,0.963,0.773,0.0718,111.987,4,2409529,52,37
27McR4kPbBYQxPUhErUEb9,مازا souvenir اندي,Cheb Hasni,11,0,4,211626,0.478,-3.612,0.755,0.0,0.149,0.519,0.0319,158.443,4,989066,4,2
19sDtFEPOOhp4oFmQGpy1a,Gachitili ma vie - Live,Kader Japonais,9,0,4,465800,0.546,-6.723,0.847,0.000468,0.288,0.497,0.133,102.834,4,255967,20,4
2OyVD9AHj9eCg65lPsh8jQ,Je m'en fous,Cheb Bilal,7,1,4,365106,0.772,-8.168,0.722,0.0,0.963,0.773,0.0718,111.987,4,2409529,52,37
2GXhBjRrOTz2UCp5HMc2P9,Bent colonel,Cheb Mami,0,0,3,342986,0.715,-3.322,0.777,5.52e-06,0.0828,0.675,0.0478,165.223,4,99204,710,269
6ke0sA69dClWgA6VJL1QCa,Khadaha,Khaled,5,1,4,456559,0.308,-11.362,0.577,0.775,0.376,0.883,0.0677,162.485,4,8,107,68
7BbZ5KRRYwifnaaPuHx5OZ,Merioul Ain Ti Sbabg,Khaled,5,1,4,447266,0.347,-12.073,0.51,0.846,0.347,0.526,0.0772,97.569,4,1662,96,63
4FBnD47rayYAX4MIP0lgiE,Chira ly nabghiha,Cheb Hasni,3,1,4,380533,0.526,-9.377,0.796,0.00062,0.257,0.616,0.102,153.453,4,20616643,729,205
71hDkqPwt2F2RUdBNIus7U,Elighithie Eddih,Khaled,1,1,4,426452,0.584,-9.823,0.883,0.0004,0.0699,0.966,0.0905,183.004,4,41083,1090,552
7mWnbEEV37SoXJXq6SXp0T,La camel,Cheb Hasni,1,1,4,243613,0.506,-6.582,0.632,0.813,0.084,0.921,0.047,98.416,4,385583,0,0
3BDstJYxpTwkvHbwAEQCKY,Ana melite,Cheb Bilal,8,1,3,375146,0.495,-5.573,0.92,0.0,0.0827,0.642,0.0784,174.432,4,293318,0,0
3BDstJYxpTwkvHbwAEQCKY,Ana melite,Cheb Bilal,8,1,3,375146,0.495,-5.573,0.92,0.0,0.0827,0.642,0.0784,174.432,4,293318,0,0
43MAJQEyqLVkBReiYsJunD,Saragossa,Cheb Bilal,2,1,4,283640,0.715,-7.277,0.739,0.0,0.868,0.612,0.0413,96.957,4,6126872,553,243
43MAJQEyqLVkBReiYsJunD,Saragossa,Cheb Bilal,2,1,4,283640,0.715,-7.277,0.739,0.0,0.868,0.612,0.0413,96.957,4,6126872,553,243
1ZGpRjioUp4d6I42eIog4v,راهم يقولو,Bilal Sghir,6,1,4,382798,0.6,-6.787,0.803,0.0,0.115,0.707,0.0984,85.94,4,7290483,0,0
6nE8m1fjoKbxu0zwAkqCkj,Ga3 yebghouni w ana nebghik ghi nti,Bilal Sghir,2,0,4,189910,0.587,0.571,0.981,0.000635,0.0621,0.955,0.0652,93.097,4,907,0,0
4O7KeJnefp476JMKh3uwa4,Jedek ya jedek,Khaled,10,0,4,405333,0.638,-4.295,0.826,0.0,0.0571,0.832,0.0362,175.373,4,6246,136,67
43MAJQEyqLVkBReiYsJunD,Saragossa,Cheb Bilal,2,1,4,283640,0.715,-7.277,0.739,0.0,0.868,0.612,0.0413,96.957,4,6126872,553,243
4O7KeJnefp476JMKh3uwa4,Jedek ya jedek,Cheb Bilal,10,0,4,405333,0.638,-4.295,0.826,0.0,0.0571,0.832,0.0362,175.373,4,6246,0,0
4O7KeJnefp476JMKh3uwa4,Jedek ya jedek,Cheb Bilal,10,0,4,405333,0.638,-4.295,0.826,0.0,0.0571,0.832,0.0362,175.373,4,6246,0,0
7mWnbEEV37SoXJXq6SXp0T,La camel,Cheb Hasni,1,1,4,243613,0.506,-6.582,0.632,0.813,0.084,0.921,0.047,98.416,4,385583,0,0
2cUef8hvowi9VDOHIEsVkx,Haya ya,Cheb Mami,0,0,4,367266,0.582,-7.338,0.915,9.82e-06,0.0673,0.978,0.034,170.006,4,59214,0,0
03JdfnERJKT9wKNBPstssL,Natrefa fel hbib,Cheb Mami,0,1,3,352093,0.641,-4.902,0.635,2.86e-06,0.081,0.759,0.0389,156.477,4,140680,65,14
5FQOXEAfqheWsxXqUIF5pu,Chaba bent bladi,Cheb Bilal,6,1,4,185493,0.725,-9.568,0.737,0.000126,0.0608,0.962,0.0417,91.374,4,1031,0,0
5FQOXEAfqheWsxXqUIF5pu,Chaba bent bladi,Cheb Bilal,6,1,4,185493,0.725,-9.568,0.737,0.000126,0.0608,0.962,0.0417,91.374,4,1031,0,0
34pCChtd5lzmDryDtOGQta,Mani sabar,Cheb Mami,5,0,4,360986,0.681,-6.789,0.824,6.61e-06,0.27,0.947,0.0478,155.472,4,55018,593,205
5O12Bto1QqLA7DWZj92Kkr,Fort ou waara,Khaled,4,0,4,352706,0.766,-7.672,0.725,0.0,0.712,0.805,0.0365,110.923,4,362,0,0
1ohaLRCbU5ydLpkZjqDG7z,Ranjou ezzarga,Cheb Mami,0,1,4,376070,0.513,-9.168,0.584,0.031,0.263,0.242,0.0412,92.463,4,863,19,15
5IBpLL5vnPvB4cAWUqOuKP,لي بروماس الي بروميتلي,Warda,2,0,4,431464,0.689,-8.449,0.773,0.000124,0.102,0.925,0.146,176.033,4,14389040,0,0
1P1I4OmoxuhBTnf2JyriOt,Hay Oudi,Khaled,6,1,4,346919,0.485,-16.069,0.519,0.0459,0.194,0.738,0.0547,94.787,4,5640327,244,94
6HxFUpoD2XEFNK0mCBiJrE,Ana Kont 3akel,Cheb Bello,1,1,4,422459,0.697,-7.702,0.782,5.58e-05,0.368,0.616,0.083,87.892,4,9232,0,0
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Cheb Mami,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,27337,78,40
0BBm46u6gFWTybaVQwLbDd,Aia Mina,Khaled,10,0,4,265146,0.364,-9.251,0.839,0.0121,0.253,0.773,0.0844,157.257,4,5889,606,316
5pwyIDYxsszLXfmIhFavyt,Sokti aalya - Live,Cheb Houssem,8,0,4,285600,0.588,-5.861,0.928,0.00462,0.351,0.755,0.209,92.094,4,224096,0,0
4jctwsekvhYp4Jz6t9nOYy,Mansitha ma rahet men bali,Cheb Hasni,0,0,4,350200,0.589,-16.016,0.482,0.0124,0.279,0.68,0.0829,96.639,4,810144,232,82
43MAJQEyqLVkBReiYsJunD,Saragossa,Khaled,2,1,4,283640,0.715,-7.277,0.739,0.0,0.868,0.612,0.0413,96.957,4,6126872,0,0
3VXCTBcDnO70333P0OhRUn,Mouhal nasbar ala waldi,Cheb Hasni,10,0,4,253893,0.596,-7.539,0.672,2.09e-05,0.0885,0.804,0.0543,171.474,4,109995,52,13
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Cheb Bilal,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,2546855,0,0
3hALvjLGFDFw2pg0fPUf73,Maraniche à l'aise,Cheb Bilal,7,0,4,290866,0.706,-4.459,0.904,1.2e-06,0.238,0.841,0.0392,93.979,4,94071,46,30
43MAJQEyqLVkBReiYsJunD,Saragossa,Khaled,2,1,4,283640,0.715,-7.277,0.739,0.0,0.868,0.612,0.0413,96.957,4,6126872,0,0
4EmztEG08ZV4QpO8Ngpzad,Gouliha Hanini,Cheb Bilal,9,1,4,351059,0.525,-20.241,0.295,0.0,0.216,0.836,0.0831,164.952,4,140297,2,2
2cUef8hvowi9VDOHIEsVkx,Haya ya,Cheb Bilal,0,0,4,367266,0.582,-7.338,0.915,9.82e-06,0.0673,0.978,0.034,170.006,4,2914716,0,0
7tLfO4khgL3ggQJGr7tC55,لييم الاجدادة,Cheb Bilal,7,1,4,298440,0.681,-8.719,0.848,7.23e-06,0.273,0.803,0.0322,104.983,4,1490464,1,1
1MA0YMN8wlR5x7czVbbIXq,Raha haifa,Cheb Houssem,1,1,4,367777,0.44,-4.143,0.925,1.46e-06,0.279,0.941,0.168,93.132,4,3513,7,1
5O12Bto1QqLA7DWZj92Kkr,Fort ou waara,Cheb Bilal,4,0,4,352706,0.766,-7.672,0.725,0.0,0.712,0.805,0.0365,110.923,4,89123,35,27
7KqGGLAXvPBT56Z7emuUew,Nahki Hami L Mimti,Cheba Dalila,1,1,4,471719,0.689,-5.344,0.931,2.47e-05,0.256,0.837,0.0917,91.929,4,6602,0,0
1X9KHa5JlppcuuFbfhkchZ,يا لي قلبي ماك,Cheb Hasni,0,0,3,350253,0.799,-14.463,0.467,1.78e-05,0.0919,0.936,0.0473,135.372,4,2162,8,5
5O12Bto1QqLA7DWZj92Kkr,Fort ou waara,Cheb Bilal,4,0,4,352706,0.766,-7.672,0.725,0.0,0.712,0.805,0.0365,110.923,4,89123,35,27
34pCChtd5lzmDryDtOGQta,Mani sabar,Khaled,5,0,4,360986,0.681,-6.789,0.824,6.61e-06,0.27,0.947,0.0478,155.472,4,55018,0,0
71eNjjVVHVRKSlHAK52GF2,Mani mani,Khaled,8,1,4,337826,0.456,-3.842,0.741,7.11e-06,0.123,0.821,0.299,183.85,4,31875,0,0
71eNjjVVHVRKSlHAK52GF2,Mani mani,Khaled,8,1,4,337826,0.456,-3.842,0.741,7.11e-06,0.123,0.821,0.299,183.85,4,31875,0,0
7IiYiuVpjDHY113Jei9Gpi,Mama,Khaled,2,1,4,230400,0.772,-1.774,0.974,3.95e-05,0.139,0.927,0.05,110.199,4,101332,2,2
34pCChtd5lzmDryDtOGQta,Mani sabar,Khaled,5,0,4,360986,0.681,-6.789,0.824,6.61e-06,0.27,0.947,0.0478,155.472,4,55018,0,0
5O12Bto1QqLA7DWZj92Kkr,Fort ou waara,Cheb Bilal,4,0,4,352706,0.766,-7.672,0.725,0.0,0.712,0.805,0.0365,110.923,4,89123,35,27
0fS290LD44S3YW4rgAEVBz,خلوني نبكي,Cheb Hasni,5,0,4,301640,0.737,-12.469,0.595,1.32e-06,0.207,0.888,0.033,95.786,4,1104165,112,21
7IiYiuVpjDHY113Jei9Gpi,Mama,Khaled,2,1,4,230400,0.772,-1.774,0.974,3.95e-05,0.139,0.927,0.05,110.199,4,101332,2,2
7iTUz1jGs8pMBwgKHX9nfn,Lazrag sa ni,Cheb Mami,1,0,3,274240,0.683,-2.946,0.936,0.0,0.0816,0.964,0.125,158.85,4,2315382,8,6
2AEjCRF70GSRSYM2OOAeWr,ديرت فيك confiance,Cheb Mami,0,0,4,247546,0.822,-4.507,0.755,1.5e-06,0.0986,0.902,0.0872,99.028,4,73554,2,2
75OqUP4QTDVlnWJfWMtQsP,Shaibi,Cheb Bilal,5,0,4,321960,0.669,-8.158,0.619,3.57e-06,0.0957,0.727,0.112,160.005,4,2272,35,4
2lb5byOjxx183U2pKJBK7B,Hna kima hak,Cheb Bilal,1,0,4,270380,0.471,-12.585,0.61,0.000181,0.137,0.895,0.0518,138.228,4,14864087,214,62
5E3tihrWGXkrhBBJklNADF,سهران وهدي,Cheb Mami,0,1,4,343720,0.397,-2.96,0.83,0.0,0.179,0.925,0.0649,125.972,4,82511,1,1
2KvlRTi7ckN51j38FBqw9P,ديلالي ما نتزاوادجي - Version remasterisée,Cheb Mami,7,0,3,209800,0.291,-5.336,0.851,1.87e-06,0.0939,0.786,0.0604,170.9,4,36,1,1
1bv9Xo855pU9GDCZoPjmGm,Fi mizek,Cheb Bilal,1,1,4,372012,0.461,-5.481,0.919,0.0,0.925,0.86,0.0874,183.694,4,427971,2,1
34pCChtd5lzmDryDtOGQta,Mani sabar,Khaled,5,0,4,360986,0.681,-6.789,0.824,6.61e-06,0.27,0.947,0.0478,155.472,4,55018,0,0
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Cheb Mami,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,27337,78,40
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Cheb Mami,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,27337,78,40
2DG4iugZXeOBPSPeWfhKyV,هدي راكوم,Khaled,1,1,4,471266,0.316,-14.492,0.375,6.53e-06,0.0752,0.257,0.0414,81.486,4,31120669,25,17
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Khaled,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,6099266,1367,304
4F0HZ2ZrGQv93VKQnhJJxI,Omri adieu,Cheb Hasni,0,1,3,368960,0.57,-7.224,0.717,2.74e-05,0.0654,0.63,0.0292,156.117,4,47503,120,40
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Khaled,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,6099266,1367,304
2OyVD9AHj9eCg65lPsh8jQ,Je m'en fous,Cheb Bilal,7,1,4,365106,0.772,-8.168,0.722,0.0,0.963,0.773,0.0718,111.987,4,2409529,52,37
5MnysdxfydvQ9n8YBM6WLP,Enta machi safi,Cheb Bilal,5,1,4,411039,0.468,-6.517,0.915,0.000573,0.198,0.845,0.0368,171.956,4,786,19,7
2F1fYcnHh9M3K6TTBRCbl3,خلوني نبكي,Cheb Hasni,5,0,4,301640,0.737,-12.469,0.595,1.32e-06,0.207,0.888,0.033,95.786,4,1104165,112,21
0q0UHNR5eMg8tEQw53YwEn,Hakda Dima Yasra Li,Khaled,0,0,4,365786,0.579,-10.688,0.473,9.01e-05,0.157,0.96,0.134,171.9,4,6633,33,23
06bPPu2yiW9jO1H6lBTL8W,تل جيك يا غزالي,Cheb Hasni,9,1,3,219800,0.732,-3.924,0.802,1.76e-05,0.166,0.837,0.0408,135.673,4,3313343,10,6
43MAJQEyqLVkBReiYsJunD,Saragossa,Khaled,2,1,4,283640,0.715,-7.277,0.739,0.0,0.868,0.612,0.0413,96.957,4,6126872,0,0
5qGSaPL2zv13frQDo71cWa,Machi ghardha,Cheb Hasni,10,0,4,285373,0.587,-5.25,0.765,0.00334,0.161,0.623,0.0335,163.61,4,239266,213,17
332NQoohQUH5N5CMcBUNcC,اللي بالمني,Cheb Mami,7,0,4,382339,0.289,-7.295,0.656,0.0,0.246,0.673,0.0472,92.204,4,44256,4,2
1fDI9aYdAy7cVClxoGlTxq,Saad Msewed,Cheba Dalila,9,1,4,187173,0.34,-7.066,0.858,0.279,0.324,0.554,0.0509,96.189,4,91995,0,0
6U8aWpIiowHTrGHXSZ7Z4Y,شريفه,Cheb Bilal,11,0,4,193693,0.805,-5.06,0.909,1.14e-06,0.0876,0.907,0.102,139.919,4,810,21,12
04B8Oh5RmOeYMnERVmNPNo,ديريها في بالك,Cheb Hasni,7,0,4,326093,0.714,-8.005,0.782,0.0628,0.103,0.895,0.037,91.626,4,254672,89,6
4tAgFUufDx9vmy70mD2xjQ,Dak eloued,Cheb Bilal,10,0,4,434568,0.415,-8.071,0.755,0.0,0.128,0.852,0.0756,144.637,4,504964,4,2
2mObUQP9Pjal02trJa98JU,ممازاره,Cheb Mami,5,0,3,368733,0.65,-3.797,0.941,0.0668,0.0453,0.961,0.125,184.658,4,366718,2,2
2qK7RemtAchwGDgafa5DIM,Mazal Gloubna En Contact,Kader Japonais,4,0,4,468376,0.419,-4.077,0.842,6.27e-05,0.0655,0.768,0.117,91.033,4,3752697,81,7
4eD023i3fNY9PXOk0Kwql9,Wahran wahran,Khaled,8,0,4,360600,0.651,-11.957,0.658,7.73e-06,0.0479,0.866,0.0341,95.511,4,6099266,1367,304
79zqJNISMpyED5Z9LA13qK,Ana kelmet maak,Cheb Hasni,10,0,4,286000,0.637,-6.264,0.863,7.41e-06,0.204,0.863,0.0371,164.661,3,12,12,7
6u7sQIqpiUOZsjVFA81XkC,Ana melite,Cheb Mami,8,1,3,375146,0.495,-5.573,0.92,0.0,0.0827,0.642,0.0784,174.432,3,133195,0,0
1M7WO4Rrlv04ovrOTWoRiO,Maskhiti ma chefiti,Cheb Mami,0,0,4,397074,0.368,-11.525,0.45,2.59e-05,0.29,0.238,0.0531,163.14,3,1016,0,0
70yAwoUGVt1FfaNjUwTYZt,Ghadara,Cheb Hasni,5,0,4,330000,0.584,-7.669,0.77,0.0479,0.263,0.7,0.0387,157.111,3,82862,160,38
5t8YQ1JjNtlM22obE2fi2E,Bghat tchaouar,Cheb Hasni,5,0,4,240000,0.675,-8.891,0.873,0.00027,0.193,0.931,0.0793,176.952,3,11,15,6
67xXlNBFdc0nrthKqIG5aB,Ala Ragi,Khaled,7,0,4,514946,0.282,-10.997,0.632,0.754,0.306,0.786,0.274,168.899,3,29,146,96
4AejpqRCzIksdMESDluoAq,Oulah Manessek,Khaled,8,1,4,425000,0.351,-10.473,0.528,0.857,0.207,0.798,0.0647,165.008,3,2508,162,108
3lrQNn3mOKN4BRpS6cT1wb,Kelmet adieu,Cheb Hasni,5,0,4,350000,0.633,-8.872,0.837,0.000366,0.635,0.84,0.0627,170.22,3,5095,22,8
2YAJ4VYBbFBFnbMHSwYozS,Debedlti,Cheb Hasni,9,0,4,318000,0.375,-11.283,0.617,7.82e-06,0.378,0.915,0.0831,171.222,3,2673,8,6
3tFu9LcpA3VS1zh79i72ch,Maandi hadja f ness,Khaled,8,1,4,632064,0.286,-9.52,0.717,0.000462,0.608,0.921,0.0807,97.478,3,1770476,42,33
6gMrhZt27ydmP810X61JRs,Kifach Nensa Souad,Khaled,10,1,4,390973,0.306,-7.357,0.641,2.41e-05,0.234,0.946,0.0603,179.456,3,29881,13,6
6u7sQIqpiUOZsjVFA81XkC,Ana melite,Cheb Mami,8,1,3,375146,0.495,-5.573,0.92,0.0,0.0827,0.642,0.0784,174.432,3,133195,0,0
1M7WO4Rrlv04ovrOTWoRiO,Maskhiti ma chefiti,Cheb Mami,0,0,4,397074,0.368,-11.525,0.45,2.59e-05,0.29,0.238,0.0531,163.14,3,1016,0,0
1M7WO4Rrlv04ovrOTWoRiO,Maskhiti ma chefiti,Cheb Mami,0,0,4,397074,0.368,-11.525,0.45,2.59e-05,0.29,0.238,0.0531,163.14,3,1016,0,0
6u7sQIqpiUOZsjVFA81XkC,Ana melite,Cheb Mami,8,1,3,375146,0.495,-5.573,0.92,0.0,0.0827,0.642,0.0784,174.432,3,133195,0,0
2A9aWk0CUcCaPbukWYoyGj,Goult Halek Amaliamali,Khaled,0,1,4,405906,0.305,-8.883,0.671,5.97e-05,0.337,0.923,0.0605,175.595,3,22,14,7
6nzFbs05tQOExbKssHdi7D,Rani khalite amana,Cheb Hasni,1,1,4,345546,0.762,-13.748,0.5,1.97e-05,0.0391,0.886,0.239,177.426,3,286573,3550,1729
6r8IQbF6tFGdBRMRFg2KXY,Ghadi Tmouti,Cheb Houssem,0,1,4,505678,0.643,-2.889,0.898,3.93e-06,0.893,0.898,0.0486,87.947,3,708363,1,1
6oO3Yv8lCj6aWBdNDReLqn,Merioula Ain Ti Sbabg,Khaled,5,1,4,447186,0.323,-12.055,0.509,0.855,0.305,0.568,0.0724,90.142,3,94,73,58
50wpmgoVDHSwguucxEDXoy,Tayo Tayo Adiani,Cheb Mami,7,0,4,330426,0.599,-6.793,0.745,6.59e-05,0.0578,0.904,0.0527,164.097,3,7743,915,546
1kQB1k3VvSLazCQFvhvoeQ,البيدالا,Cheb Mami,5,0,3,288133,0.364,-5.211,0.627,1.28e-05,0.118,0.311,0.0326,91.871,3,366718,0,0
7cQsaeOpPA4JfRFBWzLtkF,يا وائلى مكديليك,Cheb Hasni,7,0,4,293360,0.644,-7.226,0.739,0.00179,0.0475,0.853,0.0346,173.884,3,2497144,8,6
1eo1ciKu6C2iNKwqAtYLSk,درتيها أو غيتي تسامهي,Cheb Hasni,6,1,3,272788,0.485,-6.023,0.832,0.0,0.0867,0.953,0.0425,150.181,3,1568029,0,0
2iJVl5uWYzaDxhBirgzQIN,سالو معنا,Cheb Mami,0,1,3,425389,0.413,-17.187,0.376,0.000757,0.141,0.572,0.0595,145.607,3,790,4,3
2cMxceS2yMiNFmyZSXMqxs,مانيتزواتشي,Cheb Mami,2,1,3,485645,0.411,-10.077,0.6,0.000505,0.416,0.369,0.0355,90.163,3,366718,8,6
4ECpsvY1Qlsr1RGaGfOs72,Jamais nansa souvenirs,Cheb Hasni,0,0,4,318706,0.592,-11.267,0.485,0.0,0.222,0.518,0.029,179.354,3,313423,132,64
2Fh3cF58nFT3o7V367Zf6g,Mansitha ma rahet men bali,Cheb Hasni,0,0,4,350200,0.368,-16.016,0.482,0.0117,0.279,0.673,0.0987,96.638,3,810144,232,82
57iRcfrTUxkhRWWyvS3pPP,مانيش prêt,Cheb Hasni,2,0,4,275876,0.623,-5.715,0.867,0.0,0.407,0.805,0.106,98.201,3,574218,0,0
0fvGaYtQxSFfVzdokGNc4j,Ma aâyat,Cheb Hasni,7,1,4,330106,0.494,-8.138,0.653,0.0,0.0979,0.693,0.042,152.237,3,62137,0,0
2aON7EUPWL8D8j9VGLtqxH,مكان الله,Cheb Hasni,5,0,4,341053,0.589,-6.8,0.639,1.87e-06,0.335,0.742,0.0609,170.405,3,443,33,4
382kEL1XIBP6VHBw1vgvcY,Klatli Drahem Lmazda,Cheb Bello,8,1,4,545485,0.66,-12.375,0.506,0.00207,0.289,0.943,0.134,171.942,3,676078,0,0
1MsNQcKL1z8OQBUnJsHyR4,Kharjetli Jayha,Cheb Bello,1,0,4,336378,0.579,-6.262,0.929,5.29e-06,0.358,0.889,0.0467,95.945,3,1132,0,0
448zgTnxh3hGd06xjIy0mj,Ntouma Yadra,Cheb Bello,8,1,4,326016,0.667,-8.838,0.706,0.00128,0.404,0.828,0.0546,91.95,3,5807,0,0
02Nv6qJK2EHO78oYtoDuZd,Lila Takhla,Cheb Bello,1,1,4,283700,0.668,-9.692,0.689,0.0087,0.295,0.577,0.0489,95.981,3,62281,0,0
4Ls3xuirun4ZrLoJJo6e0Y,ديريها في بالك,Cheb Hasni,7,0,4,326093,0.714,-8.005,0.782,0.0628,0.103,0.895,0.037,91.626,3,254672,89,6
1upTp1MinCr1BQB8TE6c1b,Oran... la France,Cheb Hasni,0,1,4,359560,0.721,-11.585,0.64,0.000209,0.138,0.836,0.0642,167.589,3,3513203,74,32
2yNesujITUfpMU1RfI8HE7,يا وائلى مكديليك,Cheb Hasni,7,0,4,293360,0.644,-7.226,0.739,0.00179,0.0475,0.853,0.0346,173.884,3,2497144,8,6
65KZKl41xx2c7VKuEKYlYJ,نسات l'histoire,Cheb Hasni,5,0,4,344293,0.675,-6.526,0.618,0.00839,0.0958,0.591,0.0509,168.912,3,76061,8,5
42BVNfnJXjcHvEOmsWwWlQ,Yak nebrigh,Khaled,10,0,4,339160,0.415,-9.686,0.525,0.000134,0.155,0.218,0.0322,90.735,3,25125,153,82
42BVNfnJXjcHvEOmsWwWlQ,Yak nebrigh,Khaled,10,0,4,339160,0.415,-9.686,0.525,0.000134,0.155,0.218,0.0322,90.735,3,25125,153,82
6Mon602TUSDO67J8TyULUb,ديريها في بالك,Cheb Hasni,8,1,4,326093,0.713,-7.935,0.783,0.0686,0.101,0.897,0.0364,91.67,3,254672,89,6
1OuwD5sbTrVfxSEzN4JHMJ,يا سيد القاضي,Cheb Mami,5,0,4,313887,0.392,-8.584,0.621,0.0,0.131,0.76,0.0813,102.503,3,3686,15,12
0EKiFJtXjJIdIkSnwmISWn,Enfin الكـت اليفـامن,Cheb Hasni,5,1,4,280706,0.473,-6.902,0.74,1.25e-05,0.298,0.81,0.0317,88.663,3,58946,12,6
3DjGAWA8voDvLhMrDZphKR,البركة,Cheb Hasni,3,0,4,290026,0.5,-6.579,0.742,8.39e-05,0.125,0.586,0.0445,176.334,3,2298278,0,0
1GIM6mtKyRJLLpFY1WPaNB,كانيت amour,Cheb Hasni,5,1,3,353853,0.779,-11.945,0.6,1.06e-05,0.184,0.697,0.14,139.115,3,109832,13,7
02GfdETpb4txQb5y6SAgiw,ياك انا كاملمع معاك,Cheb Hasni,10,0,4,287786,0.638,-6.249,0.851,5.4e-06,0.214,0.869,0.0382,164.688,3,55604,16,4
7nkj2z74gpFDeu19MBJeUR,مازال souvenir اندي,Cheb Hasni,11,0,4,290906,0.497,-10.99,0.537,0.0,0.234,0.646,0.031,158.379,3,989066,6,5
0gdPx8a4surpFVc0NzFi26,ادراني قلبي هاسا,Cheb Hasni,2,1,4,354020,0.635,-8.144,0.853,3.89e-06,0.0246,0.869,0.0504,94.267,3,85,14,8
6ehs46JTTcqlBBIpAA1PoA,ماني ماني,Cheb Hasni,8,1,4,337826,0.456,-3.842,0.741,7.11e-06,0.123,0.821,0.299,183.85,3,243746,13,10
6WEm4iYk5rGkkJ1oPxo3IU,نهار ليبراك بكيتي,Cheb Hasni,5,0,3,342400,0.428,-3.319,0.82,0.0,0.11,0.739,0.0391,128.571,3,757,30,16
5xVenZ1CIw3fMovmhlQl5e,ماغواني إيدا ناسكان,Cheb Hasni,1,1,4,299533,0.666,-10.367,0.531,0.175,0.119,0.469,0.0831,94.174,3,922,7,5
6eMrIBjVc7VPI1sJQ986vP,هابويا هابويا,Cheb Hasni,5,1,4,353733,0.726,-10.168,0.721,2.77e-05,0.0738,0.711,0.0595,176.791,3,166632,89,3
02XmG5DAUpuad63IfbiyV1,Ki Rani Mrid,Cheb Bello,0,1,4,420492,0.631,-6.715,0.806,9.93e-06,0.348,0.693,0.116,87.961,3,114065,0,0
5XsfoYMY7SJr0tUDrWqnZV,Rana Maghbounin,Cheb Bello,1,1,4,709645,0.663,-8.288,0.799,1.07e-05,0.294,0.936,0.0363,89.968,3,2507,0,0
3PI6jFxQdFczKQlUCjawK2,رانجو عزرجة,Cheb Mami,0,1,4,376070,0.513,-9.168,0.584,0.031,0.263,0.242,0.0412,92.463,3,491,31,7
2hNu2sQc4DBdkazaP40JIT,غدارة,Cheb Hasni,11,0,4,342466,0.636,-5.693,0.776,8.46e-05,0.134,0.457,0.0392,99.45,3,44351,2,2
510AKqnQKYOQ7LDDiYcIMY,El kes,Khaled,1,1,4,203760,0.743,-10.525,0.689,0.0,0.216,0.943,0.0718,120.024,3,9568115,0,0
2oQO4dLHmn4jlDKHNSGyf9,داك المحكوم,Cheb Hasni,7,1,3,364893,0.433,-3.859,0.836,0.000109,0.0759,0.892,0.112,176.9,3,1459,115,27
