id,name,main_artist,key,mode,time_signature,duration_ms_x,danceability,loudness,energy,instrumentalness,liveness,valence,speechiness,tempo,popularity,youtube_views
6sphWWGzhsTTNTLbY2h2nt,Alla ouhida,Naima Dziria,7,0,4,210233,0.692,-7.474,0.786,0.0339,0.853,0.965,0.0352,112.989,6,105536
2ZBdghxdSwo3AGHzr1egSz,Ana andi kalb,Naima Dziria,9,0,4,527510,0.273,-15.845,0.286,0.0,0.2,0.371,0.047,81.033,6,264997
52XYxRrZmHrZzO00GJcD10,Athiqbayliyne,Cheikh el Hasnaoui,1,1,5,284226,0.474,-9.251,0.443,5.68e-06,0.115,0.748,0.0382,157.849,6,66908
6GCcAmHiUCrhgLrYAGBXVe,Matabghigi Nekk Ebghigh,Cheikh el Hasnaoui,4,0,4,218302,0.544,-10.127,0.543,0.0596,0.474,0.925,0.0334,101.427,5,392
1MIMXuCAtYKpv6DKrBYPyt,Matebghigh Anrouh,Cheikh el Hasnaoui,9,0,3,175440,0.527,-15.623,0.416,0.000487,0.171,0.644,0.0655,146.272,5,158
0oPii4YEtflwatdBYEuusi,Intas Madyas,Cheikh el Hasnaoui,7,1,4,348520,0.451,-6.51,0.582,0.682,0.117,0.808,0.0427,105.07,5,55269
4vWCSjj7Nh9ukDOiaix8Yq,Ana e'nasshassdouni fiha,Naima Dziria,5,0,4,285333,0.666,-5.234,0.846,2.9e-05,0.316,0.846,0.0458,105.08,5,18
2wEEnKH63zGrrv6pmuNsMx,Kif raï hamelni,Naima Dziria,6,0,4,258693,0.598,-5.721,0.726,0.0,0.0366,0.802,0.0648,93.096,5,7412
3IxrnhT4RY5K2jfM4QVnqA,Hya hya,Naima Dziria,10,0,4,199906,0.635,-6.581,0.877,0.000455,0.875,0.863,0.0464,112.987,5,30078
74bD6LRosdYkOhzJGYNRBS,Alla ouhida,Naima Dziria,10,1,4,210173,0.69,-7.477,0.79,0.0298,0.815,0.954,0.0359,112.986,5,105536
58gWR31qBqxKnnY6bS348q,Achek Qualbi,Naima Dziria,0,0,4,176346,0.358,-6.793,0.877,6.13e-06,0.597,0.919,0.0329,102.09,5,27491
6PJbSWAj2Yno7s4QFQiwBa,Elkas N Elkas,Cheikh el Hasnaoui,4,1,4,173262,0.542,-15.498,0.313,0.304,0.101,0.927,0.046,181.823,5,1903
1SwWAo14uJPIzi0Gx7pCHr,A Thiqbayliyin,Cheikh el Hasnaoui,4,0,5,190652,0.385,-11.834,0.408,0.00052,0.237,0.8,0.0423,170.048,5,618
5yjHz85LWrXU2NObDRJiGU,Bu Tabani,Cheikh el Hasnaoui,0,1,4,162579,0.67,-10.695,0.605,0.00445,0.474,0.836,0.232,116.339,5,351461
0pHKYNbYpSmwyGAxYiGHRd,Fi dhel'youm,Abdelkader Chaou,10,1,3,757945,0.29,-10.281,0.519,0.0499,0.149,0.538,0.0651,88.104,5,181
0P3y9hSLPdXDKkES7K4Yuq,Kif rai hamelni / Mazalani ala didani / Akli mâa ya ma / Lal alik nghir - Enchainer,Naima Dziria,6,0,3,923920,0.4,-8.921,0.709,3.13e-05,0.0511,0.767,0.0987,142.188,5,78
7L7lZiULfkplqird4PUraM,Qom tara,Cheikh el Hasnaoui,10,1,4,253040,0.446,-13.214,0.263,0.546,0.459,0.768,0.043,116.494,5,23254
2Xm3y3xgK2zgS5uAyf5II8,El chabka,Naima Dziria,9,0,4,477727,0.385,-8.317,0.526,6.95e-06,0.534,0.284,0.0378,93.989,5,2720
4BMUKrGgi4u1VYhtx9Mbqg,El bareh,El Hachemi Guerouabi,2,1,4,308933,0.23,-0.145,0.762,0.00146,0.128,0.605,0.0415,86.251,5,2232513
3vuFTfC3aGDh6FxYPNTq9F,Aagb Ellil Aalia,Naima Dziria,5,1,4,145546,0.55,-2.912,0.912,0.0,0.36,0.777,0.0582,102.924,5,3172
6sVbDL49VbpO41hXLQeRE8,A Mali Mali,Naima Dziria,7,0,3,175253,0.39,-3.352,0.96,0.0,0.546,0.742,0.0888,112.63,5,5055
6DWXpfNOCsh5z8YitrykER,تحدثت معاك يا قلبي - Thadetet Maak Ya Qelbi,Abdelkader Chaou,7,1,4,385195,0.566,-8.327,0.496,0.0,0.136,0.865,0.039,93.308,5,15
73GqqnSRn9EUanm3ENjbPs,Istikhbar,Naima Dziria,10,1,4,222346,0.362,-9.044,0.291,0.0023,0.229,0.386,0.0344,105.124,5,11284
4a03UiUwqzzIYmbHQ1BrLI,كفياش هيلتي,El Hachemi Guerouabi,2,1,4,369667,0.533,-7.077,0.418,6.61e-05,0.27,0.375,0.0543,99.37,5,90
4a03UiUwqzzIYmbHQ1BrLI,كفياش هيلتي,El Hachemi Guerouabi,2,1,4,369667,0.533,-7.077,0.418,6.61e-05,0.27,0.375,0.0543,99.37,5,90
0weqcDE1403rqXxgmQTGzR,كان معاكم - Kan Maakoum,Abdelkader Chaou,4,0,4,277594,0.488,-7.004,0.688,4.4e-06,0.113,0.964,0.0497,117.289,5,3779
4BMUKrGgi4u1VYhtx9Mbqg,El bareh,El Hachemi Guerouabi,2,1,4,308933,0.23,-0.145,0.762,0.00146,0.128,0.605,0.0415,86.251,5,2232513
6xc3RjIqBrPJf6HcNMfecK,يا طير القفص إستخبار - Ya Tir El Qefs Prélude,Abdelkader Chaou,7,1,3,135581,0.288,-17.031,0.087,0.000402,0.146,0.514,0.0383,168.077,5,17
09fl0uuvlUwEReiq6uxQQs,Slat ala mohamed,El Hachemi Guerouabi,8,1,3,255000,0.425,-9.844,0.597,0.00168,0.404,0.96,0.0431,154.813,5,159100
4BMUKrGgi4u1VYhtx9Mbqg,El bareh,Kamel Messaoudi,2,1,4,308933,0.23,-0.145,0.762,0.00146,0.128,0.605,0.0415,86.251,5,195390
4BMUKrGgi4u1VYhtx9Mbqg,El bareh,Kamel Messaoudi,2,1,4,308933,0.23,-0.145,0.762,0.00146,0.128,0.605,0.0415,86.251,5,195390
4a03UiUwqzzIYmbHQ1BrLI,كفياش هيلتي,Kamel Messaoudi,2,1,4,369667,0.533,-7.077,0.418,6.61e-05,0.27,0.375,0.0543,99.37,5,18484
4a03UiUwqzzIYmbHQ1BrLI,كفياش هيلتي,Kamel Messaoudi,2,1,4,369667,0.533,-7.077,0.418,6.61e-05,0.27,0.375,0.0543,99.37,5,18484
0g3HsTyRhmSkCgEsGADovd,Ouaroussena,Naima Dziria,0,0,3,424275,0.337,-6.382,0.902,9.82e-05,0.795,0.861,0.0392,174.248,5,15403
4XDcFjXOuQNQllmhE5zbfB,Amali mali,Abdelkader Chaou,0,1,4,562886,0.491,-8.725,0.481,7.61e-05,0.122,0.813,0.0475,115.425,5,38
2jFSssfghZbO7EByOqPADd,Ana el kaoui / Sir ou kali yesir fi halo - Enchainer,Abdelkader Chaou,7,1,4,786525,0.63,-8.725,0.483,2.86e-05,0.103,0.852,0.0451,110.691,5,2594
4iYnPgMswb7sKSoK10ofWV,El maktoub,El Hachemi Guerouabi,4,0,4,338000,0.461,-7.706,0.634,0.000121,0.225,0.786,0.0563,101.474,5,198451
2PhfoyLViXakV1ruyjsrQT,Boulaayoune Thibarkanine,Cheikh el Hasnaoui,11,1,4,169840,0.765,-7.8,0.766,0.00597,0.143,0.962,0.0485,96.43,5,1338
2ajzAixgIi6fa8adcMAeuy,Mazalani ala didani,Naima Dziria,1,0,3,252866,0.572,-5.755,0.813,3.53e-05,0.406,0.717,0.0766,142.157,5,553957
7DFJF4TfdeKDMTEWJRB5Gz,Amedhouh,Cheikh el Hasnaoui,0,1,4,208693,0.345,-6.048,0.594,0.000504,0.179,0.586,0.0317,148.561,5,18497
2F9NHLRLzp7tcFxrALvTGd,Habib Kalbi N'karni,Cheikh el Hasnaoui,10,1,4,179613,0.551,-8.347,0.745,0.335,0.125,0.822,0.032,92.129,5,20206
0HzNiKZDapdc3AJpa9IF9I,Medden ak usaned - Remasterisé,Cheikh el Hasnaoui,8,0,3,315066,0.386,-7.158,0.541,0.693,0.0836,0.585,0.0676,140.068,5,8781
5iJsnRsxVnWFJXFR1ydxLI,Atherouhadh thedji dyhiyi - Remasterisé,Cheikh el Hasnaoui,6,0,4,160733,0.72,-9.497,0.47,0.952,0.11,0.892,0.0839,59.346,5,5573
0K3asJKXgY2cY7i35JNVBc,Ayemma yema - Remasterisé,Cheikh el Hasnaoui,11,1,4,129546,0.772,-7.345,0.641,0.024,0.121,0.955,0.0868,123.807,5,12771
5cKEEphOrfu5qQlG5jGUmP,Aalach ya shab,Dahmane El Harrachi,7,1,4,251133,0.585,-7.66,0.509,0.000225,0.292,0.743,0.0608,119.75,5,1567
4jdR1kFLOEwx44CTSt8FD1,Aach men hena,Cheikh el Hasnaoui,7,1,4,255466,0.766,-9.066,0.39,5.97e-05,0.0835,0.965,0.0603,109.147,5,964
2eU6UjSSntLbutxpOTUnBN,سبحان الله يا لتيف,Cheikh el Hasnaoui,10,0,3,903400,0.705,-11.463,0.435,0.627,0.128,0.538,0.0457,102.656,5,517628
2A0gf800CnS19UyDvT3JYo,Arouah arouah,Cheikh el Hasnaoui,1,1,4,296346,0.581,-9.864,0.539,1.46e-05,0.0938,0.79,0.0446,101.844,5,88944
0aB2a8mKLzulDUcN4uGZHw,Dak elmaqnine ezzine,Dahmane El Harrachi,2,1,4,275400,0.588,-12.227,0.445,0.00325,0.0883,0.704,0.0432,100.864,5,5452
3odz71Fy66TCc7EK09Jnox,يا رايح,Kamel Messaoudi,4,0,5,237960,0.778,-4.117,0.946,0.000105,0.113,0.967,0.0372,101.042,5,5227691
5HSGFH2gsPL0W4BvQA5wcy,Ijah errayis - Remasterisé,Cheikh el Hasnaoui,6,1,4,165760,0.396,-6.598,0.728,0.014,0.207,0.852,0.0423,158.553,5,1153
1HkamaotAUg6rp1zIz2kk1,Ya mehl el djoudi,El Hachemi Guerouabi,0,1,4,982481,0.331,-8.645,0.518,0.0394,0.121,0.817,0.0375,168.941,5,35
0MR2LFkCr1MW3vyGP6TNh9,Ya taleb,Cheikh el Hasnaoui,7,1,3,189306,0.613,-5.048,0.89,0.0,0.0874,0.964,0.0533,186.765,5,145596
4Quc7n26oNfCTqcVxdWDQD,Kif amali ouhilti,Cheikh el Hasnaoui,0,0,3,184160,0.412,-3.043,0.827,2.21e-05,0.857,0.926,0.0459,161.408,5,66908
0qKfalgV8gSWPKYXKIE2iK,Assa el akhira,Amar Ezzahi,3,1,4,193931,0.681,-8.909,0.795,0.891,0.206,0.733,0.0292,126.126,5,1340
1SzEFCcjqsB3lufCiy6Oro,Ayene ayene - Remasterisé,Cheikh el Hasnaoui,8,1,3,182293,0.251,-9.716,0.65,0.898,0.0773,0.608,0.0667,179.017,5,3267
2VAoOnbgbN6RdywLskHWA7,El mektoub,El Hachemi Guerouabi,0,1,3,342000,0.474,-7.957,0.347,3.73e-05,0.148,0.775,0.0523,143.318,5,198451
7m8gc2Nj8es0gWLyzgu3lJ,Masabt hell,El Hachemi Guerouabi,5,1,5,295077,0.481,-9.975,0.388,0.0181,0.133,0.526,0.0392,129.75,5,77
0XCFxfESPlxA28OO6tXT0r,Hya hya,Naima Dziria,1,1,4,199970,0.627,-6.565,0.873,0.00103,0.885,0.887,0.0489,112.971,5,30078
2rfIiztgBotwVKZdXc7LES,"N'sel fik (From ""Corniche Kennedy"")",Naima Dziria,9,1,4,425626,0.459,-7.694,0.863,3.03e-06,0.324,0.717,0.138,185.156,4,0
3D3jBOZOwNNLM1Wvgj9wjv,Sir anaker lehssane,El Hachemi Guerouabi,5,1,4,723960,0.484,-3.229,0.732,9.17e-06,0.34,0.632,0.0327,97.523,4,158566
2igBqmBSNNyJzznRTKmurk,يا طير القفص - Ya Tir El Qefs,Abdelkader Chaou,0,1,4,238794,0.612,-10.872,0.365,0.0,0.306,0.951,0.0387,133.321,4,17
3D3jBOZOwNNLM1Wvgj9wjv,Sir anaker lehssane,El Hachemi Guerouabi,5,1,4,723960,0.484,-3.229,0.732,9.17e-06,0.34,0.632,0.0327,97.523,4,158566
7y3R36zvpRWrELqye5ZxQt,فانكير,El Hachemi Guerouabi,7,1,3,626160,0.451,-9.398,0.468,5.68e-06,0.135,0.656,0.0342,137.613,4,3017
53PXDoTtQQkU4QRpUO9TSh,Ya Hbibi Aji Netslho,Abdelkader Chaou,9,1,4,351503,0.733,-10.551,0.756,0.00983,0.0439,0.963,0.0381,108.033,4,5812
7y3R36zvpRWrELqye5ZxQt,فانكير,El Hachemi Guerouabi,7,1,3,626160,0.451,-9.398,0.468,5.68e-06,0.135,0.656,0.0342,137.613,4,3017
4reELlzKh5fmhzIHwSty5B,El Kelb Dem W Lham,Naima Dziria,6,0,4,476160,0.527,-5.355,0.77,1.79e-05,0.0925,0.414,0.0417,95.026,4,242467
4f6vKEelW0QL0iPrTdPHnU,Allah allah,Naima Dziria,0,1,4,278593,0.327,-8.967,0.528,0.000301,0.0393,0.476,0.0427,80.474,4,177
35KC1fR9abgxqGidd61nJN,Eff ey ay ajrad tamurt iw,Cheikh el Hasnaoui,9,0,4,352000,0.404,-10.066,0.396,0.0317,0.116,0.632,0.0415,96.547,4,50
6TaLaHkxENrQrmtdWNDTmz,Ya bnel ouerchan,Kamel Messaoudi,2,0,3,352680,0.543,-2.002,0.613,0.00511,0.257,0.715,0.0601,148.25,4,146228
6TaLaHkxENrQrmtdWNDTmz,Ya bnel ouerchan,El Hachemi Guerouabi,2,0,3,352680,0.543,-2.002,0.613,0.00511,0.257,0.715,0.0601,148.25,4,3507
7y3R36zvpRWrELqye5ZxQt,فانكير,Kamel Messaoudi,7,1,3,626160,0.451,-9.398,0.468,5.68e-06,0.135,0.656,0.0342,137.613,4,2148918
7y3R36zvpRWrELqye5ZxQt,فانكير,Kamel Messaoudi,7,1,3,626160,0.451,-9.398,0.468,5.68e-06,0.135,0.656,0.0342,137.613,4,2148918
3wanBWvwQfQUybPMDQ9KAk,Li Yekhaf Rebbi,Abdelkader Chaou,7,0,4,358844,0.646,-13.43,0.478,9.89e-05,0.0769,0.551,0.0451,113.069,4,8525
6TaLaHkxENrQrmtdWNDTmz,Ya bnel ouerchan,El Hachemi Guerouabi,2,0,3,352680,0.543,-2.002,0.613,0.00511,0.257,0.715,0.0601,148.25,4,3507
3D3jBOZOwNNLM1Wvgj9wjv,Sir anaker lehssane,Kamel Messaoudi,5,1,4,723960,0.484,-3.229,0.732,9.17e-06,0.34,0.632,0.0327,97.523,4,505
3D3jBOZOwNNLM1Wvgj9wjv,Sir anaker lehssane,Kamel Messaoudi,5,1,4,723960,0.484,-3.229,0.732,9.17e-06,0.34,0.632,0.0327,97.523,4,505
2RDJpJTDGs5E48r3W77WNL,Ha dellali,Cheikh el Hasnaoui,2,0,4,205840,0.692,-5.157,0.821,4.94e-06,0.225,0.966,0.0522,167.923,4,23254
6AAv7acP23UFIfmHXD3JSN,آش داني,El Hachemi Guerouabi,1,1,4,356653,0.568,-8.354,0.426,0.0346,0.105,0.461,0.0316,97.629,4,51536
6AAv7acP23UFIfmHXD3JSN,آش داني,El Hachemi Guerouabi,1,1,4,356653,0.568,-8.354,0.426,0.0346,0.105,0.461,0.0316,97.629,4,51536
1sruv3Mn1lKOwY4gV3Cb5X,Aîni tchouf - Remasterisé,Abdelkader Chaou,7,1,4,1739560,0.366,-14.826,0.208,0.0,0.182,0.558,0.046,91.861,4,104
4yadnf5W795Z0pxcbpw4iR,بويا هارتنت,El Hachemi Guerouabi,0,0,3,340586,0.456,-5.607,0.447,0.0288,0.098,0.787,0.067,132.574,4,192106
7d3YkmIFMPaxnJHdr9BGRO,Houit ghzala - Remasterisé,Abdelkader Chaou,4,0,4,448040,0.415,-14.212,0.267,0.0115,0.112,0.555,0.0564,113.046,4,337
4yadnf5W795Z0pxcbpw4iR,بويا هارتنت,El Hachemi Guerouabi,0,0,3,340586,0.456,-5.607,0.447,0.0288,0.098,0.787,0.067,132.574,4,192106
3B8REzFnAkKPEpeDMaW5GJ,USMA - Live,El Hachemi Guerouabi,9,1,4,484893,0.554,-6.153,0.687,0.445,0.415,0.819,0.0536,122.727,4,192106
1Yph9CRTdr95SXy65rTKlh,Zinek haouelni,Cheikh el Hasnaoui,10,1,4,213546,0.699,-4.91,0.611,0.0537,0.161,0.976,0.0327,89.413,4,23254
22J6EOPOZWjLblxosp0odI,Dak Laghzal,Naima Dziria,0,1,4,346534,0.287,-7.656,0.722,0.0,0.495,0.808,0.0427,111.181,4,140134
0BlGTk0TrH03n3TlOBO3zP,Mahedrouch Batel,Naima Dziria,5,0,4,230213,0.634,-5.19,0.762,0.0,0.478,0.827,0.0371,94.987,4,23653
1YuPEcJvjFbdk2ajpckG29,Kwani W'rah,Abdelkader Chaou,0,1,4,237296,0.672,-10.974,0.798,0.00364,0.16,0.97,0.0329,112.908,4,7740
7vYW0K4gjst0hklc1YQpnt,Arouah arouah,Cheikh el Hasnaoui,1,1,4,296346,0.573,-10.084,0.535,1.33e-05,0.0931,0.812,0.0456,101.683,4,88944
62gQGBwtBaayxEcpCeKr4S,Nesraf,Abdelkader Chaou,4,0,4,312398,0.527,-8.903,0.503,0.0002,0.293,0.929,0.0326,123.749,4,31
3OiLHgZAJPSXrG5vSJ0c84,Akli maâ ya ma,Naima Dziria,1,0,3,103453,0.454,-5.966,0.872,0.00032,0.315,0.964,0.0609,153.622,4,45
6eJuzYJzbecOog31ISGtps,Ya tir elquafs,Dahmane El Harrachi,6,0,4,304506,0.58,-11.236,0.469,0.00054,0.136,0.945,0.0382,151.067,4,428
1dhpVfr8ERbod5IfZSGv3Z,Rayi ezzahouani,Dahmane El Harrachi,11,0,4,367506,0.636,-15.625,0.24,0.0301,0.17,0.663,0.0508,97.212,4,3556
0vfb1jHIHomh3RXsKbhHUt,Ya rabbi ya sattar,Dahmane El Harrachi,5,1,4,304533,0.704,-13.77,0.381,1.07e-05,0.303,0.781,0.0551,102.959,4,299981
5goMAWHJm7ewTHlr1rYIOU,El bahja yal bahia,Dahmane El Harrachi,9,0,4,320760,0.458,-11.769,0.486,0.0419,0.11,0.923,0.0719,101.918,4,2342
5dzWUdd80VxFzfDxpoolDo,Ouine houma hbabna,Dahmane El Harrachi,7,1,4,274973,0.656,-14.751,0.348,0.0104,0.13,0.799,0.045,100.409,4,4919
1DZQYfYJSiphFmtBga9Qgz,Wahd el ghezal,Naima Dziria,0,0,3,206346,0.598,-6.468,0.86,3.68e-06,0.109,0.91,0.0304,148.373,4,140134
5DpVUbEpizcf0mRvuRcEqf,Ah Ya Labas,Naima Dziria,0,1,4,193384,0.439,-10.841,0.725,2.36e-05,0.374,0.962,0.0373,110.528,4,81
3jEo7Yxj7zAUa7rySbYBjV,Ya hamama tiri,Naima Dziria,5,0,3,462360,0.377,-5.64,0.902,3.95e-06,0.427,0.873,0.0514,103.192,4,2936
3A9hkJbNucxpY1nUCjHZwJ,Rah el - ghali,Kamel Messaoudi,2,0,4,473693,0.407,-6.908,0.594,0.000607,0.125,0.456,0.0365,147.638,4,169653
2Etf0OZMYyJxBJ8OsQjvrc,Asmi Nala Dhigourdah,Cheikh el Hasnaoui,0,1,4,211293,0.451,-9.91,0.455,0.00473,0.129,0.636,0.0539,145.884,4,11154
7trXyuYuxgF5D5oW4lGCka,Rabi Elmaaboud,Cheikh el Hasnaoui,9,0,4,346200,0.596,-10.081,0.52,1.8e-06,0.117,0.802,0.0323,99.505,4,687
1JSp3jyJq2mZX1u2emsVhq,Samhini,Kamel Messaoudi,11,0,3,340573,0.467,-0.642,0.829,9.73e-05,0.202,0.817,0.0347,138.927,4,29063
5oLBecivQHpA1szCrzuRwo,Paris dans mon sac,Cheikh el Hasnaoui,5,0,3,116840,0.48,-8.754,0.492,0.0,0.226,0.963,0.164,193.026,4,3692
5fpCARvAZ43e6MRJ2nPt0V,Attir el leqfs,Cheikh el Hasnaoui,0,1,4,377866,0.49,-10.945,0.496,0.00016,0.901,0.644,0.0809,133.325,4,23254
30qo8BCaypkabGWE5i9FE3,Elkhelloufi yertdjak / Fi hob rassoul - Enchainer,Abdelkader Chaou,7,1,4,912774,0.559,-10.451,0.446,0.000216,0.134,0.77,0.0558,113.623,4,260
6kazvIrAoBKKVxogfBW9y5,Ya ali / Zin el laadra - Enchainer,Abdelkader Chaou,9,0,4,797183,0.532,-11.092,0.446,1.53e-05,0.0815,0.909,0.0831,102.895,4,1435
2ntLYBTeOr6w40j6qkQnat,Athrouh Thedji Diyi,Cheikh el Hasnaoui,11,1,3,162813,0.651,-8.631,0.584,0.698,0.256,0.93,0.0465,152.147,4,1273
0qN2gcOMGgu6a0P77pnJbu,Ya rabbi toub aliya,Dahmane El Harrachi,2,1,4,431733,0.574,-12.272,0.49,0.00774,0.177,0.768,0.0498,95.131,4,1117
6AAv7acP23UFIfmHXD3JSN,آش داني,Kamel Messaoudi,1,1,4,356653,0.568,-8.354,0.426,0.0346,0.105,0.461,0.0316,97.629,4,44628
0EX9tpti94Lh5HFTkLrOiK,Ougah rabi ouah - Remasterisé,Cheikh el Hasnaoui,6,0,4,167786,0.711,-9.62,0.523,0.725,0.102,0.951,0.033,96.822,4,3142
1wURL6CeZFBloonXkpW5Uc,Aàdouni zouz assbiya,Naima Dziria,0,1,3,247710,0.539,-9.011,0.846,0.0,0.372,0.931,0.0464,153.012,4,100
3pQC9ERQvoWdXdwD3g7BkJ,Khalou trigue,Dahmane El Harrachi,7,0,4,369666,0.564,-5.534,0.642,0.0206,0.119,0.943,0.0355,107.806,4,18478
6TaLaHkxENrQrmtdWNDTmz,Ya bnel ouerchan,Kamel Messaoudi,2,0,3,352680,0.543,-2.002,0.613,0.00511,0.257,0.715,0.0601,148.25,4,146228
1FqQ7eZ8sXDggmuk6RUfXb,Iji nsek,Naima Dziria,0,1,4,178422,0.501,-7.851,0.714,1.13e-06,0.112,0.804,0.0529,104.256,4,1226
1pH2NAlPWCk1BrYmt0xZii,Khoud-ha men-ande acheb-aane,Dahmane El Harrachi,2,0,4,377866,0.568,-9.195,0.63,0.0427,0.344,0.77,0.0396,112.619,4,20882
4yadnf5W795Z0pxcbpw4iR,بويا هارتنت,Kamel Messaoudi,0,0,3,340586,0.456,-5.607,0.447,0.0288,0.098,0.787,0.067,132.574,4,663908
1cr9FZcU3lGVZjZ5J86fRG,Mami Choufi El Halti,Naima Dziria,2,0,4,214087,0.525,-8.892,0.872,0.000243,0.0983,0.885,0.174,140.512,4,1747
4yadnf5W795Z0pxcbpw4iR,بويا هارتنت,Kamel Messaoudi,0,0,3,340586,0.456,-5.607,0.447,0.0288,0.098,0.787,0.067,132.574,4,663908
6AAv7acP23UFIfmHXD3JSN,آش داني,Kamel Messaoudi,1,1,4,356653,0.568,-8.354,0.426,0.0346,0.105,0.461,0.0316,97.629,4,44628
0ArmHcYse8nsso7CI1T6cl,Ma ikoun illa khatrek,Dahmane El Harrachi,11,0,4,375426,0.519,-16.197,0.276,0.00452,0.174,0.659,0.0844,97.539,4,9257
6SODmxhPB4G2vGvzslnhA5,Kalbi majrouh,Naima Dziria,0,1,4,191796,0.363,-9.123,0.804,9.18e-06,0.341,0.966,0.0534,138.071,4,1258
0fJGdfpqqd9p2HyDB3uGxU,Koulouli win rahi,Naima Dziria,0,1,4,121719,0.532,-8.825,0.737,0.0,0.682,0.878,0.0478,117.119,4,994
1SGUjJu8UZJifTuhv47iFK,يا ريت,Cheikh el Hasnaoui,2,1,4,184826,0.656,-2.521,0.819,0.0,0.408,0.85,0.0382,102.714,3,66908
4LjDdx9Dk5pabykuOqdbGa,Chams el barda,Kamel Messaoudi,7,1,3,981840,0.332,0.173,0.911,0.0308,0.37,0.577,0.0479,143.327,3,154435
4LjDdx9Dk5pabykuOqdbGa,Chams el barda,Kamel Messaoudi,7,1,3,981840,0.332,0.173,0.911,0.0308,0.37,0.577,0.0479,143.327,3,154435
1SGUjJu8UZJifTuhv47iFK,يا ريت,Kamel Messaoudi,2,1,4,184826,0.656,-2.521,0.819,0.0,0.408,0.85,0.0382,102.714,3,2444693
1SGUjJu8UZJifTuhv47iFK,يا ريت,Kamel Messaoudi,2,1,4,184826,0.656,-2.521,0.819,0.0,0.408,0.85,0.0382,102.714,3,2444693
1SGUjJu8UZJifTuhv47iFK,يا ريت,Cheikh el Hasnaoui,2,1,4,184826,0.656,-2.521,0.819,0.0,0.408,0.85,0.0382,102.714,3,66908
7guzBMX6qNPDraJLZY9sVT,Ah ya habibti,Naima Dziria,5,0,3,395760,0.61,-10.771,0.55,0.0,0.0961,0.909,0.0391,149.942,3,77
37Y21y3iB1WajCz3glQ91w,Wahrane el bahia,Naima Dziria,0,1,4,102539,0.422,-8.573,0.836,0.0782,0.699,0.822,0.0585,65.605,3,66728
7CBsstHbpcKuetDkoPJnIx,Megouani sahran,Kamel Messaoudi,2,1,4,293533,0.42,-1.425,0.696,0.01,0.189,0.85,0.0431,149.342,3,604905
7jKJOru06LOaJFtFmrvTPY,Marocain,Naima Dziria,2,0,4,77053,0.227,-5.05,0.924,0.0,0.114,0.688,0.0882,172.529,3,343402
4HiiaE9QIIbSzWsQADD5x0,Wach rahli fi eness,Kamel Messaoudi,0,0,4,211320,0.561,-10.8,0.566,0.0375,0.0961,0.84,0.0508,124.281,3,3423
2nouej7EuG92WofH6HoFqe,يا محمد,Kamel Messaoudi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,3,33297
2nouej7EuG92WofH6HoFqe,يا محمد,Kamel Messaoudi,2,1,4,563426,0.579,-6.403,0.49,0.0,0.0572,0.652,0.0312,148.742,3,33297
7CBsstHbpcKuetDkoPJnIx,Megouani sahran,Kamel Messaoudi,2,1,4,293533,0.42,-1.425,0.696,0.01,0.189,0.85,0.0431,149.342,3,604905
1aSKNSuSiCb1Gc3jDbyqpu,Madjinitiche,Cheikh el Hasnaoui,11,1,4,337013,0.64,-5.599,0.619,0.0175,0.15,0.583,0.134,90.189,3,1025
7uPrs2UW5BzDkwU8hlaH8M,Hol lahop,Cheikh el Hasnaoui,7,1,4,324066,0.446,-10.321,0.453,3.14e-05,0.12,0.621,0.0789,161.503,3,23254
2UrwoZeCzafYsryj1RqSB8,Chakba,Naima Dziria,6,0,4,260533,0.81,-4.742,0.785,0.00725,0.159,0.788,0.0405,94.001,3,940018
1uRNFTUCAzbuy7J0dp0vHx,El Herraz,El Hachemi Guerouabi,5,1,5,623268,0.531,-15.366,0.188,0.744,0.178,0.4,0.109,130.887,3,1778370
7CBsstHbpcKuetDkoPJnIx,Megouani sahran,El Hachemi Guerouabi,2,1,4,293533,0.42,-1.425,0.696,0.01,0.189,0.85,0.0431,149.342,3,165337
2n0orYkysv30V1G93cgAa6,El harraz - Live,El Hachemi Guerouabi,2,1,4,573531,0.6,-6.904,0.626,0.181,0.18,0.87,0.0547,117.157,3,53543
2zsyL9ajuyGKxPBKdeXGiH,Id konta achik - Live,El Hachemi Guerouabi,2,0,3,147259,0.376,-0.24,0.961,0.911,0.325,0.972,0.0405,101.228,3,79
0AQdEAXSZztfBFwXe8uIKN,Sani sani,Cheikh el Hasnaoui,5,0,4,173173,0.484,-7.381,0.69,0.0684,0.117,0.904,0.11,121.728,3,54158
3TtJTNfI5qTZeVfjH1vRHi,Athiqbayliyne,Cheikh el Hasnaoui,6,1,3,284226,0.53,-9.464,0.439,7.66e-06,0.117,0.735,0.0405,109.102,3,66908
5xergHjgbyOtmofOkcLWcN,Chabia Hafla - Pt. 2,Kamel Messaoudi,5,0,4,1096800,0.37,-5.555,0.798,0.00392,0.45,0.383,0.0438,117.286,3,119
5AFULvGoVfxQpnyak2ds76,"Maandi Zhar (From ""100% Arabica"")",Naima Dziria,8,0,4,272773,0.495,-8.779,0.665,0.0,0.201,0.921,0.0538,98.639,3,14886
